Mag Bin,Sector,TIC,Is Real,Comments,Rp,Tc,Depth,Duration,Tau,Rad,Mass,Teff,RA,DEC,Tmag,Vmag,Jmag
12,18,236712902,0,J,19.99370301,1814.65368,0.008853913,1.939686708,0.226699766,1.93167,1.52,6950,238.8457964,60.44186711,11.7302,11.593,11.32
12,18,236713144,0,,17.59829309,1814.618974,0.006010943,1.959906822,0.239639296,2.0635099,1.0700001,5886,239.1297854,60.52981245,11.5517,12.125,10.918
12,18,236715908,0,J,8.462174462,1814.569351,0.003306958,6.470379285,0.382304665,1.33775,1.48,6846,239.5772707,61.18789497,11.1293,11.417,10.691
12,18,236815262,1,,,1810.269978,0.021525231,10.18627827,1.551791237,,,6074,283.7434134,59.62058255,11.4513,11.68,10.601
12,18,236899959,0,J,25.1397114,1809.124783,0.050560858,7.956037891,3.010179682,1.01639,1.293,6420,303.8947343,64.10366029,11.045,11.861,10.484
12,18,236931282,0,,18.17968324,1814.250973,0.026545717,4.589507028,0.771732203,1.01437,,5466,304.1684233,62.41715677,11.9387,12.541,11.235
12,18,236966375,0,,28.14439484,1801.570039,0.023710476,6.681094679,0.940422526,1.66161,1.11,6007,304.8661248,62.55396682,11.7746,12.428,11.119
12,18,236966570,0,,22.14664167,1801.67195,0.006271972,4.190907885,0.490285372,2.5422201,1.15,6098,304.6465374,62.72074876,11.0833,11.672,10.482
12,18,237102014,0,J,9.627615638,1814.559229,0.003359282,3.810824879,0.262632939,1.51009,1.3,6429,240.8876012,67.71838336,11.3094,11.624,10.824
12,18,237106413,0,,44.7526761,1814.341221,0.094576989,8.266783751,4.992279362,1.32292,,6196,256.0496722,83.25662884,11.2043,11.582,10.606
12,18,237302163,0,,26.82823538,1801.717435,0.009162564,12.91824125,1.166163792,2.54795,1.45,6777,302.2010928,74.31119966,11.1289,11.396,10.581
12,18,238823326,1,There appear to be multiple transits on this target,24.17258713,1805.44839,0.022745115,10.41599273,5.17709107,1.45709,0.98799998,5592.8599,44.79088659,46.37328003,11.349,11.965,10.595
12,18,240717114,0,J,14.41171142,1801.70425,0.015848736,7.281205806,2.805834605,1.0407,1.064,5876,10.24049819,53.89786487,11.9003,12.425,11.288
12,18,240855518,1,,13.57962878,1805.138596,0.006817707,5.925648114,0.757450204,1.49512,1.29,6404.5298,16.30289953,50.03428281,11.9535,12.435,11.357
12,18,240858442,0,,18.31105324,1801.620515,0.030924963,1.886756986,0.346513174,0.94659901,0.99800003,5632,16.57447299,48.86700968,11.1184,11.535,10.409
12,18,240884875,0,Variable source,24.09722407,1798.04659,0.014253577,8.794202924,2.78388724,1.8349,1.53,6965,17.17257256,49.69915978,11.682,12.062,11.214
12,18,240922107,0,,26.69087733,1814.41059,0.013956804,2.705037274,1.050276737,2.05389,1.28,6386,18.10567237,48.09720585,11.8898,12.442,11.306
12,18,240944610,0,J,54.94663563,1801.58076,0.146796216,6.945237214,5.379066576,1.30374,1.057,5851.8501,18.55711685,51.81749132,11.8642,12.497,11.12
12,18,241086309,0,J,19.99370057,1790.93792,0.015091619,5.708890948,1.442048658,1.47956,1.293,6418,29.17643774,51.62436544,11.8883,12.305,11.325
12,18,247012163,0,J,19.81334199,1791.53173,0.032194016,4.846235737,0.816992299,1.00387,0.62900001,4021.95,37.33703135,21.61128766,11.519,12.885,10.344
12,18,249896361,0,,20.09915503,1809.437383,0.008870424,7.470730591,1.229877889,1.94005,1.4299999,6721,38.57509883,50.89580246,11.5491,12.107,11
12,18,249917447,0,,27.11138307,1792.234321,0.010437012,8.194552269,1.851228535,2.4125199,1.8099999,7714,38.70916492,49.91078577,11.7486,11.764,11.336
12,18,250451357,0,,12.89131027,1801.371297,0.009707701,1.615657708,0.186683386,1.18945,1.114,6020,30.45493678,53.28495225,11.8852,12.457,11.232
12,18,250577578,0,Blend,11.78705938,1810.589967,0.005181668,4.510203754,0.425333339,1.4886,0.97299999,5531,31.71836422,53.57420911,11.6496,12.292,10.935
12,18,250650880,1,,13.11728947,1805.455117,0.008839576,3.756304363,0.50983632,1.26834,1.27,6365.4502,32.53703285,51.26783936,11.5238,12.105,10.835
12,18,250687829,0,J,30.69845784,1790.938134,0.011191244,4.700662953,0.613562243,2.6380601,1.0700001,5895,32.85269747,53.40940165,11.5575,12.101,10.878
12,18,250718673,1,,13.51356069,1811.291863,0.010641162,5.603818529,2.603856784,1.19092,1.024,5735,33.17524248,51.93097298,11.6233,12.588,10.914
12,18,250868684,0,,20.60333847,1801.338214,0.013821484,3.108865581,0.621573131,1.59319,1.03,5742,34.67864502,51.28072256,11.7577,12.009,11.019
12,18,251620789,0,Blend,22.72420176,1808.749638,0.005393657,4.960270042,0.97234979,2.8129001,1.02,5704,45.83972253,54.74652221,11.5431,12.599,10.513
12,18,251655631,0,J,30.76066806,1800.667225,0.009086724,5.130171805,1.104921586,2.9335899,2.0999999,8470,46.3290436,59.30167168,11.1138,11.631,10.511
12,18,251711113,0,J,17.10187503,1800.662083,0.016173513,3.239846735,1.050867627,1.2225,0.81900001,4966,46.58597028,58.76404261,11.69,12.509,10.834
12,18,251718592,0,J,25.88365026,1800.94971,0.016250906,3.22313335,0.522245983,1.84584,0.93599999,5392,46.8262332,58.44353895,11.4593,12.223,10.595
12,18,251832940,0,J,21.44329871,1800.669311,0.014515794,5.594636195,3.326234979,1.618,1.3099999,6461.8999,47.36039925,57.22492646,11.699,12.445,10.908
12,18,252118768,0,J,18.19518179,1814.626083,0.006949758,6.196944256,0.55719425,1.98417,,7818,15.8606133,57.90822949,11.3045,11.493,10.944
12,18,252137771,0,,50.24294224,1814.61977,0.051087404,15.12279169,8.692180841,2.0208099,1.0880001,5949.3198,16.18887176,54.33239139,11.6138,12.369,10.747
12,18,252170554,0,J,28.68874508,1801.888821,0.015681983,6.799438998,1.077170295,2.08266,1.15,6119,16.54362542,57.51529204,11.9848,12.578,11.304
12,18,255880284,0,J,30.81213483,1801.859354,0.007062381,2.838829611,0.444586867,3.3331399,1.71,7459,14.48182956,63.58361737,11.3423,12.171,10.584
12,18,256099225,0,,33.01737538,1800.999969,0.008325461,5.097453525,0.458869634,3.2896199,1.58,7111,14.90259418,61.65492749,11.6886,12.335,10.925
12,18,256108483,0,,22.10561344,1801.986029,0.008273752,2.759999071,0.293187346,2.2093201,1.92,7967,15.21109972,61.07519386,11.3865,11.838,10.884
12,18,256312321,0,J,16.61782692,1814.811884,0.00922993,2.469294522,0.24941419,1.5724699,1.45,6769,15.26159651,62.69656469,11.6125,11.823,10.948
12,18,256319090,0,J,7.912503621,1801.909617,0.004503248,5.173166024,0.376912378,1.07191,1.092,5959,15.3097703,60.65466942,11.5016,12.174,10.764
12,18,256324582,0,Variable source,19.64057239,1800.991257,0.011170256,5.77152155,1.329340176,1.6893899,1.54,7009,297.814136,62.07461156,11.5393,12.146,11.114
12,18,256649314,0,J,14.66136585,1814.428544,0.009192506,1.95953662,0.451770284,1.39016,1.13,6059,329.7060061,66.56902039,11.8066,12.414,11.182
12,18,256694274,0,J,35.41134831,1814.630502,0.021262558,8.113788504,2.95515644,2.20771,,5225,38.91723276,64.09296167,11.5145,12.056,10.701
12,18,256931570,0,J,20.49866615,1814.053267,0.017003349,2.439611284,0.985751393,1.4291101,1.015,5698,302.0594146,61.9984983,11.5308,12.097,10.888
12,18,258389327,1,EB,25.21111985,1798.048653,0.018587992,2.887755083,1.410699581,1.68106,1.1799999,6180,296.710087,70.07194451,11.8248,12.445,11.17
12,18,258548313,1,,31.04016599,1804.637275,0.014136766,2.141037024,0.776557359,2.3733201,1.21,6242,306.1130016,66.17250153,11.5841,12.379,10.781
12,18,259968589,0,J,14.09846915,1801.713032,0.012374866,6.158117409,1.22932289,1.15215,1.614,7205,319.0442182,63.85048619,11.3238,12.102,10.666
12,18,264194780,1,EB,21.24876325,1796.569873,0.031539565,4.466093407,2.492829491,1.08771,0.98000002,5559,318.6662493,81.555906,11.699,12.389,10.94
12,18,264933687,0,,11.23846464,1802.112184,0.005369589,6.352196465,0.495961213,1.39426,,6335,344.364425,73.52877566,11.7185,12.485,10.902
12,18,265300234,0,Variable source,36.85977711,1806.990433,0.045260601,10.7255061,5.725349177,1.57507,1.471,6821,41.70836612,55.84065512,11.3296,11.593,10.71
12,18,267812797,0,J,9.568750658,1813.941125,0.006842774,4.092804804,0.48898569,1.05159,1.103,5990,293.3176937,59.70840326,11.7804,12.338,11.219
12,18,268405131,0,J,15.79618915,1813.940204,0.006028062,5.947950682,0.570943379,1.84957,1.03,5741,278.2882884,86.72661267,11.2965,11.924,10.646
12,18,268730408,0,,17.1372457,1801.542109,0.006137646,5.402572674,0.419989502,1.9886,1.47,6807,348.0229292,64.42654939,11.4186,11.954,10.804
